steamID/appID,steamid,appid,playtime_forever,achievements
76561197993416378/228200,53,228200,0,
76561197993416378/12500,53,12500,50,
76561197993416378/10430,53,10430,0,
76561197993416378/12900,53,12900,31,
76561197993416378/13200,53,13200,0,
76561197993416378/13210,53,13210,378,
76561197993416378/13230,53,13230,1401,
76561197993416378/13240,53,13240,0,
76561197993416378/13250,53,13250,0,
76561197993416378/11900,53,11900,0,
76561197993416378/11920,53,11920,16,
76561197993416378/10530,53,10530,34,
76561197993416378/1500,53,1500,2,
76561197993416378/1530,53,1530,0,
76561197993416378/500,53,500,287,
76561197993416378/18500,53,18500,964,
76561197993416378/15620,53,15620,12,
76561197993416378/22200,53,22200,1406,
76561197993416378/1250,53,1250,2542,
76561197993416378/35420,53,35420,0,
76561197993416378/25900,53,25900,196,
76561197993416378/3590,53,3590,230,
76561197993416378/2100,53,2100,0,
76561197993416378/2130,53,2130,0,
76561197993416378/15170,53,15170,0,
76561197993416378/15370,53,15370,0,
76561197993416378/15380,53,15380,0,
76561197993416378/3900,53,3900,0,
76561197993416378/3910,53,3910,2,
76561197993416378/3920,53,3920,0,
76561197993416378/3960,53,3960,0,
76561197993416378/3970,53,3970,0,
76561197993416378/3980,53,3980,23,
76561197993416378/3990,53,3990,0,
76561197993416378/7600,53,7600,0,
76561197993416378/7610,53,7610,0,
76561197993416378/7620,53,7620,0,
76561197993416378/7650,53,7650,0,
76561197993416378/7660,53,7660,0,
76561197993416378/7670,53,7670,0,
76561197993416378/7730,53,7730,0,
76561197993416378/7760,53,7760,0,
76561197993416378/7770,53,7770,0,
76561197993416378/8800,53,8800,1409,
76561197993416378/8880,53,8880,0,
76561197993416378/8890,53,8890,0,
76561197993416378/16810,53,16810,27,
76561197993416378/34440,53,34440,0,
76561197993416378/34450,53,34450,0,
76561197993416378/34460,53,34460,0,
76561197993416378/409710,53,409710,0,
76561197993416378/21660,53,21660,6,
76561197993416378/35700,53,35700,321,
76561197993416378/29180,53,29180,34,
76561197993416378/40400,53,40400,0,
76561197993416378/40420,53,40420,10,
76561197993416378/24860,53,24860,0,
76561197993416378/41500,53,41500,91,
76561197993416378/20900,53,20900,2431,
76561197993416378/3270,53,3270,0,
76561197993416378/39530,53,39530,0,
76561197993416378/39560,53,39560,2,
76561197993416378/41000,53,41000,0,
76561197993416378/11450,53,11450,0,
76561197993416378/12710,53,12710,0,
76561197993416378/12810,53,12810,0,
76561197993416378/550,53,550,768,
76561197993416378/223530,53,223530,0,
76561197993416378/23380,53,23380,247,
76561197993416378/3170,53,3170,364,
76561197993416378/11170,53,11170,3,
76561197993416378/37000,53,37000,0,
76561197993416378/31170,53,31170,148,
76561197993416378/31180,53,31180,119,
76561197993416378/31190,53,31190,0,
76561197993416378/31200,53,31200,0,
76561197993416378/31210,53,31210,0,
76561197993416378/20570,53,20570,1371,
76561197993416378/45720,53,45720,0,
76561197993416378/44200,53,44200,22,
76561197993416378/45000,53,45000,1325,
76561197993416378/20820,53,20820,104,
76561197993416378/43110,53,43110,68,
76561197993416378/35140,53,35140,567,
76561197993416378/49900,53,49900,0,
76561197993416378/40930,53,40930,0,
76561197993416378/41010,53,41010,0,
76561197993416378/70400,53,70400,2476,
76561197993416378/57300,53,57300,0,
76561197993416378/70300,53,70300,185,
76561197993416378/38600,53,38600,1156,
76561197993416378/8980,53,8980,0,
76561197993416378/31280,53,31280,0,
76561197993416378/40800,53,40800,160,
76561197993416378/48950,53,48950,11,
76561197993416378/26800,53,26800,59,
76561197993416378/40700,53,40700,39,
76561197993416378/93200,53,93200,826,
76561197993416378/16450,53,16450,0,
76561197993416378/21090,53,21090,19,
76561197993416378/21110,53,21110,0,
76561197993416378/21120,53,21120,0,
76561197993416378/15700,53,15700,0,
76561197993416378/15710,53,15710,0,
76561197993416378/15740,53,15740,0,
76561197993416378/15750,53,15750,0,
76561197993416378/24400,53,24400,0,
76561197993416378/35130,53,35130,798,
76561197993416378/31290,53,31290,0,
76561197993416378/94500,53,94500,0,
76561197993416378/94510,53,94510,0,
76561197993416378/94520,53,94520,0,
76561197993416378/94530,53,94530,0,
76561197993416378/42910,53,42910,1889,
76561197993416378/56400,53,56400,2598,
76561197993416378/57700,53,57700,54,
76561197993416378/57650,53,57650,0,
76561197993416378/620,53,620,2614,
76561197993416378/34330,53,34330,2527,
76561197993416378/95300,53,95300,0,
76561197993416378/8930,53,8930,4779,
76561197993416378/99890,53,99890,87,
76561197993416378/105600,53,105600,736,
76561197993416378/20920,53,20920,3579,
76561197993416378/31270,53,31270,0,
76561197993416378/94200,53,94200,123,
76561197993416378/42160,53,42160,338,
76561197993416378/206980,53,206980,0,
76561197993416378/97000,53,97000,27,
76561197993416378/49600,53,49600,857,
76561197993416378/19680,53,19680,0,
76561197993416378/98800,53,98800,126,
76561197993416378/107300,53,107300,11,
76561197993416378/107310,53,107310,46,
76561197993416378/18700,53,18700,3,
76561197993416378/26500,53,26500,1,
76561197993416378/26900,53,26900,8,
76561197993416378/41100,53,41100,0,
76561197993416378/55040,53,55040,410,
76561197993416378/96200,53,96200,0,
76561197993416378/28050,53,28050,3411,
76561197993416378/55150,53,55150,2150,
76561197993416378/70420,53,70420,9,
76561197993416378/107100,53,107100,540,
76561197993416378/200550,53,200550,41,
76561197993416378/113200,53,113200,503,
76561197993416378/102840,53,102840,0,
76561197993416378/65800,53,65800,16,
76561197993416378/102600,53,102600,119,
76561197993416378/201280,53,201280,416,
76561197993416378/9200,53,9200,0,
76561197993416378/200910,53,200910,314,
76561197993416378/39160,53,39160,0,
76561197993416378/39190,53,39190,0,
76561197993416378/39200,53,39200,0,
76561197993416378/99700,53,99700,0,
76561197993416378/55230,53,55230,2614,
76561197993416378/201830,53,201830,0,
76561197993416378/57400,53,57400,0,
76561197993416378/200260,53,200260,889,
76561197993416378/202200,53,202200,0,
76561197993416378/35720,53,35720,113,
76561197993416378/202730,53,202730,3,
76561197993416378/203810,53,203810,0,
76561197993416378/520720,53,520720,0,
76561197993416378/205790,53,205790,1,
76561197993416378/94590,53,94590,0,
76561197993416378/203510,53,203510,5,
76561197993416378/64000,53,64000,0,
76561197993416378/105800,53,105800,0,
76561197993416378/207170,53,207170,0,
76561197993416378/207570,53,207570,0,
76561197993416378/98400,53,98400,22,
76561197993416378/207320,53,207320,107,
76561197993416378/209330,53,209330,1057,
76561197993416378/228320,53,228320,0,
76561197993416378/207690,53,207690,0,
76561197993416378/203630,53,203630,1073,
76561197993416378/207610,53,207610,0,
76561197993416378/209370,53,209370,0,
76561197993416378/200710,53,200710,2765,
76561197993416378/211600,53,211600,0,
76561197993416378/211360,53,211360,99,
76561197993416378/48000,53,48000,0,
76561197993416378/204060,53,204060,4,
76561197993416378/207350,53,207350,370,
76561197993416378/200390,53,200390,0,
76561197993416378/207080,53,207080,331,
76561197993416378/209830,53,209830,2,
76561197993416378/213030,53,213030,0,
76561197993416378/205910,53,205910,0,
76561197993416378/200010,53,200010,46,
76561197993416378/208140,53,208140,4075,
76561197993416378/206440,53,206440,122,
76561197993416378/108710,53,108710,2097,
76561197993416378/202750,53,202750,0,
76561197993416378/49520,53,49520,5477,
76561197993416378/211420,53,211420,897,
76561197993416378/204300,53,204300,791,
76561197993416378/204220,53,204220,3,
76561197993416378/8340,53,8340,0,
76561197993416378/8350,53,8350,0,
76561197993416378/8360,53,8360,0,
76561197993416378/8370,53,8370,0,
76561197993416378/8380,53,8380,0,
76561197993416378/31220,53,31220,0,
76561197993416378/31230,53,31230,0,
76561197993416378/31240,53,31240,0,
76561197993416378/31250,53,31250,0,
76561197993416378/31260,53,31260,0,
76561197993416378/215280,53,215280,1883,
76561197993416378/214790,53,214790,0,
76561197993416378/72000,53,72000,0,
76561197993416378/107200,53,107200,824,
76561197993416378/107800,53,107800,0,
76561197993416378/108500,53,108500,0,
76561197993416378/65300,53,65300,3,
76561197993416378/41800,53,41800,150,
76561197993416378/63710,53,63710,824,
76561197993416378/207420,53,207420,264,
76561197993416378/214830,53,214830,38,
76561197993416378/214970,53,214970,2,
76561197993416378/212680,53,212680,2015,
76561197993416378/220780,53,220780,0,
76561197993416378/220860,53,220860,908,
76561197993416378/221260,53,221260,0,
76561197993416378/205100,53,205100,406,
76561197993416378/214560,53,214560,1484,
76561197993416378/219150,53,219150,99,
76561197993416378/223220,53,223220,120,
76561197993416378/211400,53,211400,832,
76561197993416378/218410,53,218410,1269,
76561197993416378/201790,53,201790,1495,
76561197993416378/220740,53,220740,826,
76561197993416378/221640,53,221640,1,
76561197993416378/218680,53,218680,603,
76561197993416378/220440,53,220440,2339,
76561197993416378/225140,53,225140,1055,
76561197993416378/225160,53,225160,382,
76561197993416378/224300,53,224300,0,
76561197993416378/224920,53,224920,0,
76561197993416378/224940,53,224940,0,
76561197993416378/219680,53,219680,0,
76561197993416378/200900,53,200900,24,
76561197993416378/50620,53,50620,1950,
76561197993416378/50650,53,50650,2881,
76561197993416378/388410,53,388410,0,
76561197993416378/462780,53,462780,0,
76561197993416378/218130,53,218130,110,
76561197993416378/203160,53,203160,189,
76561197993416378/204080,53,204080,407,
76561197993416378/203830,53,203830,0,
76561197993416378/223810,53,223810,35,
76561197993416378/223870,53,223870,0,
76561197993416378/245550,53,245550,131,
76561197993416378/343450,53,343450,0,
76561197993416378/227260,53,227260,8,
76561197993416378/220660,53,220660,115,
76561197993416378/234370,53,234370,0,
76561197993416378/230700,53,230700,141,
76561197993416378/233470,53,233470,443,
76561197993416378/202270,53,202270,0,
76561197993416378/234710,53,234710,67,
76561197993416378/234650,53,234650,16,
76561197993416378/65930,53,65930,0,
76561197993416378/238210,53,238210,580,
76561197993416378/43160,53,43160,890,
76561197993416378/222730,53,222730,1624,
76561197993416378/215530,53,215530,2433,
76561197993416378/238890,53,238890,824,
76561197993416378/236090,53,236090,2885,
76561197993416378/206190,53,206190,1088,
76561197993416378/233980,53,233980,470,
76561197993416378/243200,53,243200,526,
76561197993416378/231740,53,231740,827,
76561197993416378/41070,53,41070,0,
76561197993416378/200330,53,200330,0,
76561197993416378/241600,53,241600,2749,
76561197993416378/39140,53,39140,0,
76561197993416378/243950,53,243950,0,
76561197993416378/9480,53,9480,0,
76561197993416378/40390,53,40390,1116,
76561197993416378/225640,53,225640,0,
76561197993416378/91310,53,91310,183,
76561197993416378/40300,53,40300,628,
76561197993416378/207930,53,207930,0,
76561197993416378/225080,53,225080,0,
76561197993416378/239030,53,239030,37,
76561197993416378/237630,53,237630,8,
76561197993416378/22320,53,22320,0,
76561197993416378/22330,53,22330,0,
76561197993416378/72850,53,72850,738,
76561197993416378/239350,53,239350,610,
76561197993416378/222940,53,222940,0,
76561197993416378/232430,53,232430,0,
76561197993416378/2800,53,2800,0,
76561197993416378/2810,53,2810,0,
76561197993416378/2840,53,2840,0,
76561197993416378/2850,53,2850,0,
76561197993416378/2820,53,2820,0,
76561197993416378/201310,53,201310,0,
76561197993416378/249590,53,249590,25,
76561197993416378/249650,53,249650,0,
76561197993416378/238320,53,238320,599,
76561197993416378/249990,53,249990,11,
76561197993416378/250260,53,250260,0,
76561197993416378/250320,53,250320,0,
76561197993416378/251990,53,251990,928,
76561197993416378/252030,53,252030,1186,
76561197993416378/203770,53,203770,1194,
76561197993416378/25800,53,25800,1056,
76561197993416378/247240,53,247240,287,
76561197993416378/237890,53,237890,510,
76561197993416378/257050,53,257050,5,
76561197993416378/23490,53,23490,0,
76561197993416378/91100,53,91100,0,
76561197993416378/207040,53,207040,15,
76561197993416378/217690,53,217690,1071,
76561197993416378/57690,53,57690,425,
76561197993416378/57740,53,57740,821,
76561197993416378/202090,53,202090,3,
76561197993416378/219990,53,219990,1026,
76561197993416378/257350,53,257350,0,
76561197993416378/250400,53,250400,0,
76561197993416378/258910,53,258910,9,
76561197993416378/221910,53,221910,91,
76561197993416378/260230,53,260230,1,
76561197993416378/238430,53,238430,0,
76561197993416378/261030,53,261030,0,
76561197993416378/105450,53,105450,0,
76561197993416378/221380,53,221380,1,
76561197993416378/263280,53,263280,0,
76561197993416378/367690,53,367690,0,
76561197993416378/264280,53,264280,33,
76561197993416378/219830,53,219830,0,
76561197993416378/265300,53,265300,453,
76561197993416378/265610,53,265610,1,
76561197993416378/249050,53,249050,288,
76561197993416378/268870,53,268870,16,
76561197993416378/269210,53,269210,488,
76561197993416378/269650,53,269650,76,
76561197993416378/236430,53,236430,5226,
76561197993416378/237990,53,237990,12,
76561197993416378/222880,53,222880,0,
76561197993416378/200510,53,200510,93,
76561197993416378/278360,53,278360,41,
76561197993416378/239160,53,239160,149,
76561197993416378/213670,53,213670,72,
76561197993416378/286160,53,286160,0,
76561197993416378/233290,53,233290,15,
76561197993416378/294860,53,294860,8,
76561197993416378/289130,53,289130,67,
76561197993416378/292120,53,292120,752,
76561197993416378/292140,53,292140,0,
76561197993416378/303800,53,303800,502,
76561197993416378/313730,53,313730,1,
76561197993416378/313740,53,313740,9,
76561197993416378/314830,53,314830,0,
76561197993416378/255070,53,255070,96,
76561197993416378/65980,53,65980,359,
76561197993416378/322190,53,322190,53,
76561197993416378/323370,53,323370,12,
76561197993416378/302510,53,302510,0,
76561197993416378/241930,53,241930,289,
76561197993416378/327410,53,327410,0,
76561197993416378/261640,53,261640,0,
76561197993416378/329380,53,329380,0,
76561197993416378/330830,53,330830,0,
76561197993416378/330840,53,330840,88,
76561197993416378/331440,53,331440,8,
76561197993416378/331790,53,331790,0,
76561197993416378/339200,53,339200,714,
76561197993416378/319630,53,319630,0,
76561197993416378/339800,53,339800,2554,
76561197993416378/342620,53,342620,0,
76561197993416378/343800,53,343800,0,
76561197993416378/294440,53,294440,0,
76561197993416378/291650,53,291650,204,
76561197993416378/335300,53,335300,154,
76561197993416378/351640,53,351640,0,
76561197993416378/235540,53,235540,285,
76561197993416378/297130,53,297130,17,
76561197993416378/345350,53,345350,0,
76561197993416378/360150,53,360150,0,
76561197993416378/363970,53,363970,2,
76561197993416378/238370,53,238370,0,
76561197993416378/397080,53,397080,0,
76561197993416378/230230,53,230230,0,
76561197993416378/373420,53,373420,977,
76561197993416378/374320,53,374320,4788,
76561197993416378/261570,53,261570,0,
76561197993416378/387290,53,387290,614,
76561197993416378/394310,53,394310,65,
76561197993416378/394510,53,394510,711,
76561197993416378/400180,53,400180,45,
76561197993416378/402020,53,402020,0,
76561197993416378/368230,53,368230,259,
76561197993416378/496300,53,496300,0,
76561197993416378/265750,53,265750,0,
76561197993416378/369200,53,369200,35,
76561197993416378/413150,53,413150,6967,
76561197993416378/247000,53,247000,0,
76561197993416378/423580,53,423580,2,
76561197993416378/423620,53,423620,1104,
76561197993416378/268500,53,268500,0,
76561197993416378/428550,53,428550,270,
76561197993416378/364360,53,364360,1,
76561197993416378/440900,53,440900,17,
76561197993416378/34270,53,34270,0,
76561197993416378/205230,53,205230,0,
76561197993416378/205950,53,205950,0,
76561197993416378/394230,53,394230,2902,
76561197993416378/461560,53,461560,0,
76561197993416378/463210,53,463210,0,
76561197993416378/473670,53,473670,0,
76561197993416378/304390,53,304390,397,
76561197993416378/504370,53,504370,89,
76561197993416378/539730,53,539730,0,
